main500_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
399	399	BM000846844	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0400_BM000846844.jpg	data_rds/02_raw_images/main500/main500_row0400_BM000846844.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0400_BM000846844.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0400_BM000846844.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0400_BM000846844.jpg	http://dx.doi.org/10.5281/zenodo.1480419	https://zenodo.org/record/1480419/files/BM000846844.jpg	https://zenodo.org/record/1480419/files/BM000846844.json	2d8c6086-5f2c-4663-a62a-d008cd4c4daa
400	400	BM000942792	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0401_BM000942792.jpg	data_rds/02_raw_images/main500/main500_row0401_BM000942792.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0401_BM000942792.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0401_BM000942792.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0401_BM000942792.jpg	http://dx.doi.org/10.5281/zenodo.1480499	https://zenodo.org/record/1480499/files/BM000942792.jpg	https://zenodo.org/record/1480499/files/BM000942792.json	b877a10d-2d53-404d-910b-2ccd70f3a0d7
401	401	BM000846759	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0402_BM000846759.jpg	data_rds/02_raw_images/main500/main500_row0402_BM000846759.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0402_BM000846759.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0402_BM000846759.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0402_BM000846759.jpg	http://dx.doi.org/10.5281/zenodo.1480405	https://zenodo.org/record/1480405/files/BM000846759.jpg	https://zenodo.org/record/1480405/files/BM000846759.json	fabcc324-1d2d-4a29-b6be-beadef1a7713
402	402	BM000846363	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0403_BM000846363.jpg	data_rds/02_raw_images/main500/main500_row0403_BM000846363.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0403_BM000846363.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0403_BM000846363.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0403_BM000846363.jpg	http://dx.doi.org/10.5281/zenodo.1480375	https://zenodo.org/record/1480375/files/BM000846363.jpg	https://zenodo.org/record/1480375/files/BM000846363.json	d3d6fb08-4563-48fb-8d5a-6dc764e54bcc
403	403	BM000846296	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0404_BM000846296.jpg	data_rds/02_raw_images/main500/main500_row0404_BM000846296.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0404_BM000846296.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0404_BM000846296.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0404_BM000846296.jpg	http://dx.doi.org/10.5281/zenodo.1480363	https://zenodo.org/record/1480363/files/BM000846296.jpg	https://zenodo.org/record/1480363/files/BM000846296.json	0aa35b1f-b045-420d-9082-6546a1bd938a
404	404	BM000846347	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0405_BM000846347.jpg	data_rds/02_raw_images/main500/main500_row0405_BM000846347.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0405_BM000846347.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0405_BM000846347.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0405_BM000846347.jpg	http://dx.doi.org/10.5281/zenodo.1480371	https://zenodo.org/record/1480371/files/BM000846347.jpg	https://zenodo.org/record/1480371/files/BM000846347.json	72f7831c-ff79-442f-8cef-b3763041c24a
405	405	K001151015	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0406_K001151015.jpg	data_rds/02_raw_images/main500/main500_row0406_K001151015.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0406_K001151015.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0406_K001151015.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0406_K001151015.jpg	http://dx.doi.org/10.5281/zenodo.1486670	https://zenodo.org/record/1486670/files/K001151015.jpg	https://zenodo.org/record/1486670/files/K001151015.json	http://specimens.kew.org/herbarium/K001151015
406	406	BM000846329	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0407_BM000846329.jpg	data_rds/02_raw_images/main500/main500_row0407_BM000846329.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0407_BM000846329.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0407_BM000846329.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0407_BM000846329.jpg	http://dx.doi.org/10.5281/zenodo.1480369	https://zenodo.org/record/1480369/files/BM000846329.jpg	https://zenodo.org/record/1480369/files/BM000846329.json	7ab3e2a0-17c1-4447-ac0f-a2f103fa4f65
407	407	BM000846319	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0408_BM000846319.jpg	data_rds/02_raw_images/main500/main500_row0408_BM000846319.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0408_BM000846319.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0408_BM000846319.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0408_BM000846319.jpg	http://dx.doi.org/10.5281/zenodo.1480367	https://zenodo.org/record/1480367/files/BM000846319.jpg	https://zenodo.org/record/1480367/files/BM000846319.json	918e8391-82a6-469c-83de-2b961e5ab09b
408	408	BM000846865	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0409_BM000846865.jpg	data_rds/02_raw_images/main500/main500_row0409_BM000846865.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0409_BM000846865.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0409_BM000846865.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0409_BM000846865.jpg	http://dx.doi.org/10.5281/zenodo.1480421	https://zenodo.org/record/1480421/files/BM000846865.jpg	https://zenodo.org/record/1480421/files/BM000846865.json	1fe1eac7-c243-4695-a944-ebbde174b754
409	409	BM000934792	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0410_BM000934792.jpg	data_rds/02_raw_images/main500/main500_row0410_BM000934792.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0410_BM000934792.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0410_BM000934792.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0410_BM000934792.jpg	http://dx.doi.org/10.5281/zenodo.1480469	https://zenodo.org/record/1480469/files/BM000934792.jpg	https://zenodo.org/record/1480469/files/BM000934792.json	15de614a-5035-4cf3-a573-bfbc210114e3
410	410	BM000846303	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0411_BM000846303.jpg	data_rds/02_raw_images/main500/main500_row0411_BM000846303.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0411_BM000846303.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0411_BM000846303.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0411_BM000846303.jpg	http://dx.doi.org/10.5281/zenodo.1480365	https://zenodo.org/record/1480365/files/BM000846303.jpg	https://zenodo.org/record/1480365/files/BM000846303.json	91a37814-868d-48a1-b843-41c9890f09e7
411	411	BM000846722	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0412_BM000846722.jpg	data_rds/02_raw_images/main500/main500_row0412_BM000846722.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0412_BM000846722.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0412_BM000846722.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0412_BM000846722.jpg	http://dx.doi.org/10.5281/zenodo.1480395	https://zenodo.org/record/1480395/files/BM000846722.jpg	https://zenodo.org/record/1480395/files/BM000846722.json	15317241-e74b-4c47-9cee-9219d6d90705
412	412	BM000846739	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0413_BM000846739.jpg	data_rds/02_raw_images/main500/main500_row0413_BM000846739.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0413_BM000846739.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0413_BM000846739.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0413_BM000846739.jpg	http://dx.doi.org/10.5281/zenodo.1480403	https://zenodo.org/record/1480403/files/BM000846739.jpg	https://zenodo.org/record/1480403/files/BM000846739.json	f84f666d-e123-468a-b88d-26bb2e5d6af2
413	413	BM000846821	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0414_BM000846821.jpg	data_rds/02_raw_images/main500/main500_row0414_BM000846821.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0414_BM000846821.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0414_BM000846821.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0414_BM000846821.jpg	http://dx.doi.org/10.5281/zenodo.1480413	https://zenodo.org/record/1480413/files/BM000846821.jpg	https://zenodo.org/record/1480413/files/BM000846821.json	3eeeb182-572f-438e-bb6b-1e4cfed78010
414	414	K001169172	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0415_K001169172.jpg	data_rds/02_raw_images/main500/main500_row0415_K001169172.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0415_K001169172.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0415_K001169172.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0415_K001169172.jpg	http://dx.doi.org/10.5281/zenodo.1486674	https://zenodo.org/record/1486674/files/K001169172.jpg	https://zenodo.org/record/1486674/files/K001169172.json	http://specimens.kew.org/herbarium/K001169172
415	415	K001169205	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0416_K001169205.jpg	data_rds/02_raw_images/main500/main500_row0416_K001169205.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0416_K001169205.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0416_K001169205.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0416_K001169205.jpg	http://dx.doi.org/10.5281/zenodo.1486676	https://zenodo.org/record/1486676/files/K001169205.jpg	https://zenodo.org/record/1486676/files/K001169205.json	http://specimens.kew.org/herbarium/K001169205
416	416	K001169206	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0417_K001169206.jpg	data_rds/02_raw_images/main500/main500_row0417_K001169206.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0417_K001169206.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0417_K001169206.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0417_K001169206.jpg	http://dx.doi.org/10.5281/zenodo.1486678	https://zenodo.org/record/1486678/files/K001169206.jpg	https://zenodo.org/record/1486678/files/K001169206.json	http://specimens.kew.org/herbarium/K001169206
417	417	BM000942848	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0418_BM000942848.jpg	data_rds/02_raw_images/main500/main500_row0418_BM000942848.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0418_BM000942848.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0418_BM000942848.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0418_BM000942848.jpg	http://dx.doi.org/10.5281/zenodo.1480503	https://zenodo.org/record/1480503/files/BM000942848.jpg	https://zenodo.org/record/1480503/files/BM000942848.json	c4fa5db8-8046-4b1c-9db4-bfa554cd9727
418	418	BM000942847	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0419_BM000942847.jpg	data_rds/02_raw_images/main500/main500_row0419_BM000942847.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0419_BM000942847.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0419_BM000942847.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0419_BM000942847.jpg	http://dx.doi.org/10.5281/zenodo.1480501	https://zenodo.org/record/1480501/files/BM000942847.jpg	https://zenodo.org/record/1480501/files/BM000942847.json	e9d88a03-b718-4aab-a735-1272a4ea6603
419	419	BM000900369	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0420_BM000900369.jpg	data_rds/02_raw_images/main500/main500_row0420_BM000900369.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0420_BM000900369.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0420_BM000900369.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0420_BM000900369.jpg	http://dx.doi.org/10.5281/zenodo.1480431	https://zenodo.org/record/1480431/files/BM000900369.jpg	https://zenodo.org/record/1480431/files/BM000900369.json	cd58d2c9-30f3-41c2-b7e5-5e80a743d65e
420	420	BM000846292	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0421_BM000846292.jpg	data_rds/02_raw_images/main500/main500_row0421_BM000846292.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0421_BM000846292.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0421_BM000846292.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0421_BM000846292.jpg	http://dx.doi.org/10.5281/zenodo.1480361	https://zenodo.org/record/1480361/files/BM000846292.jpg	https://zenodo.org/record/1480361/files/BM000846292.json	422f02d5-0b63-43d2-89a0-b84fe8367f31
421	421	BM000846721	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0422_BM000846721.jpg	data_rds/02_raw_images/main500/main500_row0422_BM000846721.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0422_BM000846721.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0422_BM000846721.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0422_BM000846721.jpg	http://dx.doi.org/10.5281/zenodo.1480393	https://zenodo.org/record/1480393/files/BM000846721.jpg	https://zenodo.org/record/1480393/files/BM000846721.json	128c1182-0788-4922-b027-8e8ac9479215
422	422	BM000846717	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0423_BM000846717.jpg	data_rds/02_raw_images/main500/main500_row0423_BM000846717.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0423_BM000846717.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0423_BM000846717.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0423_BM000846717.jpg	http://dx.doi.org/10.5281/zenodo.1480391	https://zenodo.org/record/1480391/files/BM000846717.jpg	https://zenodo.org/record/1480391/files/BM000846717.json	e6da9d68-6925-4a13-9192-807d7d08fd55
423	423	K001150913	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0424_K001150913.jpg	data_rds/02_raw_images/main500/main500_row0424_K001150913.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0424_K001150913.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0424_K001150913.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0424_K001150913.jpg	http://dx.doi.org/10.5281/zenodo.1486668	https://zenodo.org/record/1486668/files/K001150913.jpg	https://zenodo.org/record/1486668/files/K001150913.json	http://specimens.kew.org/herbarium/K001150913
424	424	BM000846262	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0425_BM000846262.jpg	data_rds/02_raw_images/main500/main500_row0425_BM000846262.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0425_BM000846262.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0425_BM000846262.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0425_BM000846262.jpg	http://dx.doi.org/10.5281/zenodo.1480357	https://zenodo.org/record/1480357/files/BM000846262.jpg	https://zenodo.org/record/1480357/files/BM000846262.json	92f3d14d-f00c-4096-beb4-ada23cafa8a2
425	425	BM000900485	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0426_BM000900485.jpg	data_rds/02_raw_images/main500/main500_row0426_BM000900485.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0426_BM000900485.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0426_BM000900485.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0426_BM000900485.jpg	http://dx.doi.org/10.5281/zenodo.1480441	https://zenodo.org/record/1480441/files/BM000900485.jpg	https://zenodo.org/record/1480441/files/BM000900485.json	a97c0b10-0283-4950-bbc3-661198d6c3d4
426	426	BM000942913	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0427_BM000942913.jpg	data_rds/02_raw_images/main500/main500_row0427_BM000942913.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0427_BM000942913.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0427_BM000942913.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0427_BM000942913.jpg	http://dx.doi.org/10.5281/zenodo.1480514	https://zenodo.org/record/1480514/files/BM000942913.jpg	https://zenodo.org/record/1480514/files/BM000942913.json	05cd0070-cade-4594-9b51-925c5a2b6372
427	427	BM000942914	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0428_BM000942914.jpg	data_rds/02_raw_images/main500/main500_row0428_BM000942914.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0428_BM000942914.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0428_BM000942914.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0428_BM000942914.jpg	http://dx.doi.org/10.5281/zenodo.1480516	https://zenodo.org/record/1480516/files/BM000942914.jpg	https://zenodo.org/record/1480516/files/BM000942914.json	10d5602e-a33d-4828-a794-871064196c8c
428	428	BM000942905	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0429_BM000942905.jpg	data_rds/02_raw_images/main500/main500_row0429_BM000942905.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0429_BM000942905.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0429_BM000942905.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0429_BM000942905.jpg	http://dx.doi.org/10.5281/zenodo.1480248	https://zenodo.org/record/1480248/files/BM000942905.jpg	https://zenodo.org/record/1480248/files/BM000942905.json	1b9387aa-5a84-4b12-a859-313397c8fc98
429	429	BM000846834	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0430_BM000846834.jpg	data_rds/02_raw_images/main500/main500_row0430_BM000846834.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0430_BM000846834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0430_BM000846834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0430_BM000846834.jpg	http://dx.doi.org/10.5281/zenodo.1480417	https://zenodo.org/record/1480417/files/BM000846834.jpg	https://zenodo.org/record/1480417/files/BM000846834.json	225a6b2a-08d5-4410-9387-afca08dfd02f
430	430	BM000900424	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0431_BM000900424.jpg	data_rds/02_raw_images/main500/main500_row0431_BM000900424.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0431_BM000900424.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0431_BM000900424.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0431_BM000900424.jpg	http://dx.doi.org/10.5281/zenodo.1480437	https://zenodo.org/record/1480437/files/BM000900424.jpg	https://zenodo.org/record/1480437/files/BM000900424.json	02507503-0796-48c0-ad03-ab13c869b633
431	431	BM000934758	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0432_BM000934758.jpg	data_rds/02_raw_images/main500/main500_row0432_BM000934758.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0432_BM000934758.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0432_BM000934758.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0432_BM000934758.jpg	http://dx.doi.org/10.5281/zenodo.1480463	https://zenodo.org/record/1480463/files/BM000934758.jpg	https://zenodo.org/record/1480463/files/BM000934758.json	7c217b0f-cf58-4136-8609-4ac5b9178a4e
432	432	BM000934757	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0433_BM000934757.jpg	data_rds/02_raw_images/main500/main500_row0433_BM000934757.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0433_BM000934757.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0433_BM000934757.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0433_BM000934757.jpg	http://dx.doi.org/10.5281/zenodo.1480461	https://zenodo.org/record/1480461/files/BM000934757.jpg	https://zenodo.org/record/1480461/files/BM000934757.json	c4989125-399b-4a39-8403-66b55e55032e
433	433	BM000934746	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0434_BM000934746.jpg	data_rds/02_raw_images/main500/main500_row0434_BM000934746.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/main500_row0434_BM000934746.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/main500/main500_row0434_BM000934746.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main_data/main500_row0434_BM000934746.jpg	http://dx.doi.org/10.5281/zenodo.1480459	https://zenodo.org/record/1480459/files/BM000934746.jpg	https://zenodo.org/record/1480459/files/BM000934746.json	f4029d0e-38c8-4c7c-a2eb-a119d2676041
