new250_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
195	695	EIG.6494	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0196_EIG.6494.jpg	data_rds/02_raw_images/new250/new250_row0196_EIG.6494.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0196_EIG.6494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0196_EIG.6494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0196_EIG.6494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0196_EIG.6494.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0196_EIG.6494.jpg	http://dx.doi.org/10.5281/zenodo.1485146	https://zenodo.org/record/1485146/files/EIG.6494.jpg	https://zenodo.org/record/1485146/files/EIG.6494.json	http://id.luomus.fi/EIG.6494
196	696	L.3728020	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0197_L.3728020.jpg	data_rds/02_raw_images/new250/new250_row0197_L.3728020.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0197_L.3728020.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0197_L.3728020.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0197_L.3728020.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0197_L.3728020.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0197_L.3728020.jpg	http://dx.doi.org/10.5281/zenodo.1487064	https://zenodo.org/record/1487064/files/L.3728020.jpg	https://zenodo.org/record/1487064/files/L.3728020.json	http://data.biodiversitydata.nl/naturalis/specimen/L.3728020
197	697	E00389799	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0198_E00389799.jpg	data_rds/02_raw_images/new250/new250_row0198_E00389799.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0198_E00389799.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0198_E00389799.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0198_E00389799.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0198_E00389799.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0198_E00389799.jpg	http://dx.doi.org/10.5281/zenodo.1483993	https://zenodo.org/record/1483993/files/E00389799.jpg	https://zenodo.org/record/1483993/files/E00389799.json	http://data.rbge.org.uk/herb/E00389799
198	698	B_10_0003463	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg	data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0199_B_10_0003463.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0199_B_10_0003463.jpg	http://dx.doi.org/10.5281/zenodo.1479078	https://zenodo.org/record/1479078/files/B 10 0003463.jpg	https://zenodo.org/record/1479078/files/B 10 0003463.json	http://herbarium.bgbm.org/object/B100003463
199	699	B_10_0003483	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg	data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0200_B_10_0003483.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0200_B_10_0003483.jpg	http://dx.doi.org/10.5281/zenodo.1479082	https://zenodo.org/record/1479082/files/B 10 0003483.jpg	https://zenodo.org/record/1479082/files/B 10 0003483.json	http://herbarium.bgbm.org/object/B100003483
200	700	B_10_0003484	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg	data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0201_B_10_0003484.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0201_B_10_0003484.jpg	http://dx.doi.org/10.5281/zenodo.1479085	https://zenodo.org/record/1479085/files/B 10 0003484.jpg	https://zenodo.org/record/1479085/files/B 10 0003484.json	http://herbarium.bgbm.org/object/B100003484
201	701	B_10_0003487	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg	data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0202_B_10_0003487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0202_B_10_0003487.jpg	http://dx.doi.org/10.5281/zenodo.1479089	https://zenodo.org/record/1479089/files/B 10 0003487.jpg	https://zenodo.org/record/1479089/files/B 10 0003487.json	http://herbarium.bgbm.org/object/B100003487
202	702	B_10_0218488	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg	data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0203_B_10_0218488.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0203_B_10_0218488.jpg	http://dx.doi.org/10.5281/zenodo.1479390	https://zenodo.org/record/1479390/files/B 10 0218488.jpg	https://zenodo.org/record/1479390/files/B 10 0218488.json	http://herbarium.bgbm.org/object/B100218488
203	703	B_10_0460005	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg	data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0204_B_10_0460005.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0204_B_10_0460005.jpg	http://dx.doi.org/10.5281/zenodo.1479574	https://zenodo.org/record/1479574/files/B 10 0460005.jpg	https://zenodo.org/record/1479574/files/B 10 0460005.json	http://herbarium.bgbm.org/object/B100460005
204	704	B_10_0277122	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg	data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0205_B_10_0277122.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0205_B_10_0277122.jpg	http://dx.doi.org/10.5281/zenodo.1479466	https://zenodo.org/record/1479466/files/B 10 0277122.jpg	https://zenodo.org/record/1479466/files/B 10 0277122.json	http://herbarium.bgbm.org/object/B100277122
205	705	B_10_0249671	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg	data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0206_B_10_0249671.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0206_B_10_0249671.jpg	http://dx.doi.org/10.5281/zenodo.1479420	https://zenodo.org/record/1479420/files/B 10 0249671.jpg	https://zenodo.org/record/1479420/files/B 10 0249671.json	http://herbarium.bgbm.org/object/B100249671
206	706	B_10_0190476	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg	data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0207_B_10_0190476.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0207_B_10_0190476.jpg	http://dx.doi.org/10.5281/zenodo.1479360	https://zenodo.org/record/1479360/files/B 10 0190476.jpg	https://zenodo.org/record/1479360/files/B 10 0190476.json	http://herbarium.bgbm.org/object/B100190476
207	707	B_10_0190397	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg	data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0208_B_10_0190397.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0208_B_10_0190397.jpg	http://dx.doi.org/10.5281/zenodo.1479352	https://zenodo.org/record/1479352/files/B 10 0190397.jpg	https://zenodo.org/record/1479352/files/B 10 0190397.json	http://herbarium.bgbm.org/object/B100190397
208	708	B_10_0190385	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg	data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0209_B_10_0190385.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0209_B_10_0190385.jpg	http://dx.doi.org/10.5281/zenodo.1479350	https://zenodo.org/record/1479350/files/B 10 0190385.jpg	https://zenodo.org/record/1479350/files/B 10 0190385.json	http://herbarium.bgbm.org/object/B100190385
209	709	B_10_0190534	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0210_B_10_0190534.jpg	data_rds/02_raw_images/new250/new250_row0210_B_10_0190534.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0210_B_10_0190534.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0210_B_10_0190534.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0210_B_10_0190534.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0210_B_10_0190534.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0210_B_10_0190534.jpg	http://dx.doi.org/10.5281/zenodo.1479362	https://zenodo.org/record/1479362/files/B 10 0190534.jpg	https://zenodo.org/record/1479362/files/B 10 0190534.json	http://herbarium.bgbm.org/object/B100190534
210	710	B_10_0217760	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0211_B_10_0217760.jpg	data_rds/02_raw_images/new250/new250_row0211_B_10_0217760.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0211_B_10_0217760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0211_B_10_0217760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0211_B_10_0217760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0211_B_10_0217760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0211_B_10_0217760.jpg	http://dx.doi.org/10.5281/zenodo.1479386	https://zenodo.org/record/1479386/files/B 10 0217760.jpg	https://zenodo.org/record/1479386/files/B 10 0217760.json	http://herbarium.bgbm.org/object/B100217760
211	711	B_10_0049579	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0212_B_10_0049579.jpg	data_rds/02_raw_images/new250/new250_row0212_B_10_0049579.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0212_B_10_0049579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0212_B_10_0049579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0212_B_10_0049579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0212_B_10_0049579.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0212_B_10_0049579.jpg	http://dx.doi.org/10.5281/zenodo.1479183	https://zenodo.org/record/1479183/files/B 10 0049579.jpg	https://zenodo.org/record/1479183/files/B 10 0049579.json	http://herbarium.bgbm.org/object/B100049579
212	712	B_10_0089444	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0213_B_10_0089444.jpg	data_rds/02_raw_images/new250/new250_row0213_B_10_0089444.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0213_B_10_0089444.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0213_B_10_0089444.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0213_B_10_0089444.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0213_B_10_0089444.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0213_B_10_0089444.jpg	http://dx.doi.org/10.5281/zenodo.1479262	https://zenodo.org/record/1479262/files/B 10 0089444.jpg	https://zenodo.org/record/1479262/files/B 10 0089444.json	http://herbarium.bgbm.org/object/B100089444
213	713	B_10_0088191	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0214_B_10_0088191.jpg	data_rds/02_raw_images/new250/new250_row0214_B_10_0088191.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0214_B_10_0088191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0214_B_10_0088191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0214_B_10_0088191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0214_B_10_0088191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0214_B_10_0088191.jpg	http://dx.doi.org/10.5281/zenodo.1479250	https://zenodo.org/record/1479250/files/B 10 0088191.jpg	https://zenodo.org/record/1479250/files/B 10 0088191.json	http://herbarium.bgbm.org/object/B100088191
214	714	B_10_0114359	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0215_B_10_0114359.jpg	data_rds/02_raw_images/new250/new250_row0215_B_10_0114359.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0215_B_10_0114359.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0215_B_10_0114359.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0215_B_10_0114359.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0215_B_10_0114359.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0215_B_10_0114359.jpg	http://dx.doi.org/10.5281/zenodo.1479286	https://zenodo.org/record/1479286/files/B 10 0114359.jpg	https://zenodo.org/record/1479286/files/B 10 0114359.json	http://herbarium.bgbm.org/object/B100114359
215	715	B_10_0176994	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0216_B_10_0176994.jpg	data_rds/02_raw_images/new250/new250_row0216_B_10_0176994.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0216_B_10_0176994.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0216_B_10_0176994.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0216_B_10_0176994.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0216_B_10_0176994.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0216_B_10_0176994.jpg	http://dx.doi.org/10.5281/zenodo.1479331	https://zenodo.org/record/1479331/files/B 10 0176994.jpg	https://zenodo.org/record/1479331/files/B 10 0176994.json	http://herbarium.bgbm.org/object/B100176994
216	716	B_10_0355192	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0217_B_10_0355192.jpg	data_rds/02_raw_images/new250/new250_row0217_B_10_0355192.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0217_B_10_0355192.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0217_B_10_0355192.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0217_B_10_0355192.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0217_B_10_0355192.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0217_B_10_0355192.jpg	http://dx.doi.org/10.5281/zenodo.1479507	https://zenodo.org/record/1479507/files/B 10 0355192.jpg	https://zenodo.org/record/1479507/files/B 10 0355192.json	http://herbarium.bgbm.org/object/B100355192
217	717	B_10_0241565	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0218_B_10_0241565.jpg	data_rds/02_raw_images/new250/new250_row0218_B_10_0241565.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0218_B_10_0241565.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0218_B_10_0241565.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0218_B_10_0241565.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0218_B_10_0241565.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0218_B_10_0241565.jpg	http://dx.doi.org/10.5281/zenodo.1479413	https://zenodo.org/record/1479413/files/B 10 0241565.jpg	https://zenodo.org/record/1479413/files/B 10 0241565.json	http://herbarium.bgbm.org/object/B100241565
218	718	B_10_0271999	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0219_B_10_0271999.jpg	data_rds/02_raw_images/new250/new250_row0219_B_10_0271999.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0219_B_10_0271999.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0219_B_10_0271999.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0219_B_10_0271999.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0219_B_10_0271999.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0219_B_10_0271999.jpg	http://dx.doi.org/10.5281/zenodo.1479454	https://zenodo.org/record/1479454/files/B 10 0271999.jpg	https://zenodo.org/record/1479454/files/B 10 0271999.json	http://herbarium.bgbm.org/object/B100271999
219	719	B_10_0263614	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0220_B_10_0263614.jpg	data_rds/02_raw_images/new250/new250_row0220_B_10_0263614.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0220_B_10_0263614.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0220_B_10_0263614.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0220_B_10_0263614.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0220_B_10_0263614.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0220_B_10_0263614.jpg	http://dx.doi.org/10.5281/zenodo.1479446	https://zenodo.org/record/1479446/files/B 10 0263614.jpg	https://zenodo.org/record/1479446/files/B 10 0263614.json	http://herbarium.bgbm.org/object/B100263614
220	720	B_10_0003200	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0221_B_10_0003200.jpg	data_rds/02_raw_images/new250/new250_row0221_B_10_0003200.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0221_B_10_0003200.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0221_B_10_0003200.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0221_B_10_0003200.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0221_B_10_0003200.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0221_B_10_0003200.jpg	http://dx.doi.org/10.5281/zenodo.1479068	https://zenodo.org/record/1479068/files/B 10 0003200.jpg	https://zenodo.org/record/1479068/files/B 10 0003200.json	http://herbarium.bgbm.org/object/B100003200
